ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_km,status,fare
43558,8088,174,7/29/2022 14:49,7/29/2022 14:50,7/29/2022 15:38,Toronto,Ottawa,27.75,completed,77.37
43559,7608,1804,11/11/2024 10:14,11/11/2024 10:29,11/11/2024 10:48,Vancouver,Boston,22.54,completed,59.31
43560,3890,547,9/4/2023 2:45,9/4/2023 2:52,9/4/2023 3:33,Ottawa,San Francisco,21.24,completed,53.6
43561,28,1934,8/31/2021 13:00,8/31/2021 13:07,8/31/2021 13:43,Toronto,San Francisco,23.01,completed,55.67
43562,7963,324,8/24/2022 8:01,8/24/2022 8:12,8/24/2022 8:49,Chicago,Toronto,5.52,cancelled,9.8
43563,8294,774,7/8/2024 2:14,7/8/2024 2:19,7/8/2024 2:25,Boston,Calgary,4.52,cancelled,16.37
43564,2594,1686,8/7/2021 12:47,8/7/2021 12:52,8/7/2021 13:20,San Francisco,Chicago,7.83,completed,16.26
43565,8626,1203,7/22/2021 6:54,7/22/2021 7:01,7/22/2021 7:26,Chicago,Chicago,2.4,completed,12.51
43566,2108,397,6/21/2023 11:43,6/21/2023 11:58,6/21/2023 12:38,San Francisco,Ottawa,18.83,completed,56.68
43567,8126,636,6/18/2023 8:45,6/18/2023 8:58,6/18/2023 9:32,San Francisco,Montreal,13.37,cancelled,29.58
43568,4279,1587,2/19/2021 13:17,2/19/2021 13:25,2/19/2021 14:12,Los Angeles,Toronto,23.86,completed,64.24
43569,7961,1562,9/2/2021 20:27,9/2/2021 20:33,9/2/2021 21:02,New York,Ottawa,1.05,completed,11.93
43570,5460,17,4/10/2024 22:11,4/10/2024 22:20,4/10/2024 23:07,Chicago,New York,19.88,cancelled,46.83
43571,5955,1239,4/8/2022 6:09,4/8/2022 6:24,4/8/2022 6:39,Boston,Los Angeles,16.76,completed,51.43
43572,6778,1494,10/3/2024 21:56,10/3/2024 22:08,10/3/2024 22:39,Ottawa,Calgary,23.22,cancelled,53.54
43573,285,1408,9/21/2021 23:19,9/21/2021 23:30,9/22/2021 0:00,Toronto,Boston,7.53,cancelled,16.21
43574,3161,323,7/28/2022 15:45,7/28/2022 16:00,7/28/2022 16:31,Toronto,Toronto,20.5,cancelled,46.43
43575,8811,1957,2/25/2024 13:40,2/25/2024 13:54,2/25/2024 14:01,Vancouver,Los Angeles,16.52,completed,47.92
43576,5217,731,2/24/2024 14:03,2/24/2024 14:12,2/24/2024 14:39,Vancouver,Vancouver,23.48,completed,66.99
43577,7177,1810,6/5/2022 1:39,6/5/2022 1:52,6/5/2022 2:35,Chicago,Vancouver,8.65,completed,26.58
43578,1836,1115,8/23/2021 23:06,8/23/2021 23:21,8/23/2021 23:29,Vancouver,Ottawa,24.36,completed,61.08
43579,3084,1708,5/21/2024 15:34,5/21/2024 15:49,5/21/2024 16:45,Los Angeles,New York,14.49,completed,36.27
43580,5171,727,9/14/2022 20:21,9/14/2022 20:23,9/14/2022 21:07,Ottawa,Ottawa,19.24,completed,50.83
43581,710,525,2/26/2023 10:56,2/26/2023 10:58,2/26/2023 11:07,San Francisco,Calgary,28.96,cancelled,73.22
43582,4898,1973,6/20/2024 22:11,6/20/2024 22:19,6/20/2024 22:24,Boston,Ottawa,8.62,complted,19.81
43583,5973,611,1/28/2024 2:09,1/28/2024 2:24,1/28/2024 2:30,Los Angeles,Boston,24.75,cancelled,71.86
43584,4740,566,7/17/2023 0:48,7/17/2023 0:56,7/17/2023 1:54,Chicago,Ottawa,13.57,completed,39
43585,581,168,8/21/2021 22:49,8/21/2021 23:02,8/21/2021 23:13,Vancouver,Ottawa,12.52,completed,30.86
43586,1931,716,4/26/2021 1:38,4/26/2021 1:46,4/26/2021 2:38,Calgary,Vancouver,3.46,completed,6.42
43587,3797,1241,2/3/2022 21:18,2/3/2022 21:21,2/3/2022 21:45,Vancouver,Ottawa,14.4,cancelled,41.18
43588,2901,1102,2/16/2021 12:58,2/16/2021 13:09,2/16/2021 14:03,Vancouver,Vancouver,6.5,cancelled,13.61
43589,8503,1220,8/28/2024 13:56,8/28/2024 14:10,8/28/2024 14:34,Boston,San Francisco,16.25,completed,41.05
43590,6903,892,2/7/2023 8:46,2/7/2023 8:51,2/7/2023 9:28,Vancouver,Boston,24.12,completed,63.19
43591,1051,1650,8/1/2024 23:38,8/1/2024 23:50,8/2/2024 0:06,Vancouver,Toronto,10.81,completed,29.07
43592,3417,257,3/2/2023 1:05,3/2/2023 1:08,3/2/2023 2:04,Vancouver,Calgary,12.6,completed,32.2
43593,3275,1121,3/28/2024 7:00,3/28/2024 7:07,3/28/2024 7:21,San Francisco,Los Angeles,5.87,completed,16.02
43594,2718,888,10/18/2024 12:59,10/18/2024 13:12,10/18/2024 14:03,Chicago,Boston,18.8,completed,44.97
43595,3398,1956,1/28/2022 9:22,1/28/2022 9:23,1/28/2022 9:41,Toronto,Vancouver,21.72,completed,50.07
43596,6146,1022,5/2/2022 23:20,5/2/2022 23:29,5/3/2022 0:19,Chicago,Calgary,16.15,completed,41.95
43597,2033,406,2/24/2024 12:48,2/24/2024 12:57,2/24/2024 13:39,New York,Boston,1.66,completed,8.73
43598,3182,594,9/9/2023 7:31,9/9/2023 7:43,9/9/2023 8:33,Chicago,Vancouver,24.8,completed,60.24
43599,7966,1728,12/19/2022 19:03,12/19/2022 19:04,12/19/2022 19:16,Los Angeles,Ottawa,28.04,completed,73.36
43600,7542,1269,2/13/2022 12:39,2/13/2022 12:44,2/13/2022 13:11,Los Angeles,Montreal,7.46,completed,25.85
43601,8357,807,2/18/2022 0:39,2/18/2022 0:51,2/18/2022 1:17,San Francisco,Vancouver,24.6,completed,62.63
43602,592,1917,9/20/2023 18:15,9/20/2023 18:30,9/20/2023 19:07,Calgary,San Francisco,11.49,completed,35.72
43603,9095,845,9/19/2022 1:27,9/19/2022 1:36,9/19/2022 2:35,Vancouver,Calgary,11.05,completed,32.82
43604,9894,1156,5/5/2022 7:55,5/5/2022 8:03,5/5/2022 8:23,Ottawa,Los Angeles,19.19,cancelled,49.58
43605,476,940,10/1/2021 14:00,10/1/2021 14:05,10/1/2021 14:31,Ottawa,Montreal,26.78,complted,67.24
43606,6592,1668,1/2/2021 17:00,1/2/2021 17:06,1/2/2021 17:50,Boston,San Francisco,5.75,completed,15.18
43607,6268,210,3/3/2022 23:07,3/3/2022 23:18,3/3/2022 23:52,Ottawa,San Francisco,12.99,cancelled,40.32
43608,3176,972,1/17/2023 9:05,1/17/2023 9:18,1/17/2023 10:06,Vancouver,Ottawa,29.26,completed,68.7
43609,8761,819,10/30/2023 18:53,10/30/2023 18:58,10/30/2023 19:11,Calgary,Toronto,10.78,cancelled,30.01
43610,7045,518,12/11/2022 16:13,12/11/2022 16:23,12/11/2022 17:00,Montreal,Los Angeles,18.99,completed,57.08
43611,6141,1119,10/28/2024 2:07,10/28/2024 2:17,10/28/2024 2:56,Chicago,Montreal,16.5,completed,37.71
43612,8838,1866,8/30/2021 13:42,8/30/2021 13:49,8/30/2021 14:19,Toronto,Vancouver,13.95,cancelled,40.68
43613,1885,471,8/27/2021 1:51,8/27/2021 1:56,8/27/2021 2:06,Vancouver,Toronto,14.68,completed,33.58
43614,3834,912,8/19/2021 23:42,8/19/2021 23:52,8/19/2021 23:58,New York,Chicago,24.34,cancelled,67.55
43615,7180,1033,11/11/2021 12:22,11/11/2021 12:25,11/11/2021 12:38,Chicago,Calgary,16.89,completed,49.38
43616,6939,1763,8/14/2022 13:00,8/14/2022 13:06,8/14/2022 14:03,Ottawa,Chicago,2.48,cancelled,10.85
43617,6818,664,5/1/2022 21:09,5/1/2022 21:23,5/1/2022 22:15,Los Angeles,New York,1.47,completed,8.16
43618,830,671,11/13/2024 3:50,11/13/2024 3:54,11/13/2024 4:50,New York,Vancouver,29.94,completed,70.87
43619,1913,1903,3/28/2023 9:31,3/28/2023 9:37,3/28/2023 9:42,Montreal,New York,20.62,completed,59.58
43620,7109,1284,10/16/2022 5:29,10/16/2022 5:43,10/16/2022 6:41,Los Angeles,Ottawa,26.01,completed,64.52
43621,7511,1628,8/1/2023 16:45,8/1/2023 16:48,8/1/2023 17:25,Vancouver,Montreal,21.04,completed,49.14
43622,4074,215,11/15/2024 6:22,11/15/2024 6:35,11/15/2024 7:27,Toronto,San Francisco,21.13,completed,59.12
43623,8746,755,8/4/2021 12:32,8/4/2021 12:34,8/4/2021 13:06,Boston,Ottawa,3.27,complted,10.89
43624,1275,1186,5/15/2021 20:35,5/15/2021 20:39,5/15/2021 21:18,Calgary,Montreal,26.88,completed,65.89
43625,4062,1892,12/17/2024 4:11,12/17/2024 4:19,12/17/2024 5:12,Vancouver,Boston,10.33,cancelled,31.34
43626,726,943,5/5/2023 10:51,5/5/2023 10:59,5/5/2023 11:31,San Francisco,Ottawa,6.55,completed,11.87
43627,8306,853,12/10/2023 13:07,12/10/2023 13:11,12/10/2023 14:07,Montreal,Boston,19.61,completed,44.85
43628,918,1929,3/6/2024 5:24,3/6/2024 5:32,3/6/2024 6:21,Vancouver,Ottawa,24.91,completed,68.48
43629,3068,1127,7/30/2022 3:21,7/30/2022 3:34,7/30/2022 3:55,Calgary,San Francisco,18.42,completed,42.62
43630,5522,1911,8/1/2021 4:54,8/1/2021 5:04,8/1/2021 5:22,San Francisco,Chicago,19.25,completed,57.95
43631,7995,1534,10/30/2021 19:54,10/30/2021 19:59,10/30/2021 20:24,Chicago,Toronto,17.9,completed,53.86
43632,9549,1851,12/24/2021 11:29,12/24/2021 11:43,12/24/2021 12:20,Calgary,Los Angeles,14.9,completed,38.15
43633,9320,298,9/12/2021 5:28,9/12/2021 5:39,9/12/2021 6:22,Montreal,Vancouver,9.43,completed,31.82
43634,4927,532,4/17/2022 12:40,4/17/2022 12:43,4/17/2022 13:08,San Francisco,Los Angeles,1.24,completed,6.65
43635,860,1694,3/7/2021 23:20,3/7/2021 23:35,3/7/2021 23:47,Boston,Los Angeles,9.17,completed,31.34
43636,6405,1722,12/12/2022 11:18,12/12/2022 11:25,12/12/2022 12:20,Chicago,New York,26.05,completed,67.96
43637,1389,1792,3/26/2021 9:24,3/26/2021 9:38,3/26/2021 9:57,Los Angeles,Boston,22.21,cancelled,61.79
43638,3968,1662,12/6/2021 17:18,12/6/2021 17:28,12/6/2021 17:48,San Francisco,Vancouver,20.17,completed,53.03
43639,6566,1187,11/19/2024 22:08,11/19/2024 22:17,11/19/2024 23:09,Ottawa,Chicago,12.52,completed,30.08
43640,1884,1822,4/7/2021 9:10,4/7/2021 9:15,4/7/2021 9:31,Boston,Vancouver,10.69,completed,27.7
43641,7922,887,4/16/2021 17:45,4/16/2021 17:51,4/16/2021 18:36,Montreal,San Francisco,2.83,completed,5.11
43642,3305,1001,10/11/2021 19:25,10/11/2021 19:37,10/11/2021 20:05,Ottawa,Montreal,7.5,cancelled,22.45
43643,1170,129,4/12/2021 14:06,4/12/2021 14:13,4/12/2021 15:12,New York,Toronto,24.19,completed,57.3
43644,4324,637,7/11/2021 17:54,7/11/2021 17:59,7/11/2021 18:58,New York,Boston,3.13,completed,11.51
43645,4775,928,10/18/2024 18:11,10/18/2024 18:24,10/18/2024 19:02,Vancouver,San Francisco,12.16,completed,31.92
43646,9989,260,1/23/2022 18:31,1/23/2022 18:35,1/23/2022 19:08,San Francisco,Boston,12.31,completed,31.06
43647,3269,1583,1/23/2021 1:53,1/23/2021 2:07,1/23/2021 2:44,Vancouver,Vancouver,25.28,cancelled,61.95
43648,3828,1279,6/11/2022 20:02,6/11/2022 20:16,6/11/2022 20:45,Ottawa,Vancouver,9.26,completed,-27.55
43649,1300,1785,5/11/2023 2:34,5/11/2023 2:36,5/11/2023 3:32,New York,Chicago,11.85,completed,24.73
43650,922,377,11/19/2022 1:29,11/19/2022 1:42,11/19/2022 2:41,New York,Toronto,18.88,completed,51.61
43651,3552,495,8/8/2021 12:06,8/8/2021 12:14,8/8/2021 12:25,Ottawa,Chicago,27.56,cancelled,72.16
43652,4056,1406,10/20/2022 2:47,10/20/2022 2:55,10/20/2022 3:54,Vancouver,Los Angeles,6.13,cancelled,17.53
43653,7805,1771,9/6/2024 10:22,9/6/2024 10:31,9/6/2024 11:00,Ottawa,Los Angeles,11.47,completed,37.38
43654,7805,435,3/18/2021 6:27,3/18/2021 6:40,3/18/2021 7:11,Montreal,Boston,29,cancelled,74.46
43655,6075,7,9/17/2022 20:58,9/17/2022 21:02,9/17/2022 21:45,Chicago,Calgary,25.71,completed,66.3
43656,8707,335,9/22/2024 15:31,9/22/2024 15:32,9/22/2024 15:42,Vancouver,Vancouver,25.06,completed,69.45
43657,9499,485,4/15/2021 16:00,4/15/2021 16:03,4/15/2021 16:17,Vancouver,Boston,28.66,completed,80.67
43658,9565,808,3/5/2023 17:11,3/5/2023 17:19,3/5/2023 18:16,Boston,Toronto,16.49,completed,44.69
43659,4139,945,3/7/2024 2:55,3/7/2024 3:08,3/7/2024 3:20,Chicago,Montreal,16.85,completed,47.41
43660,8446,1347,2/29/2024 7:16,2/29/2024 7:30,2/29/2024 8:27,Vancouver,Chicago,5.5,completed,12.45
43661,6788,543,10/10/2024 21:45,10/10/2024 21:50,10/10/2024 22:50,Chicago,San Francisco,29.42,completed,82.79
43662,7738,1784,10/18/2024 18:46,10/18/2024 18:54,10/18/2024 19:51,San Francisco,Los Angeles,27.95,completed,65.16
43663,7991,1672,3/14/2023 19:00,3/14/2023 19:07,3/14/2023 19:26,Ottawa,Chicago,22.18,completed,60.02
43664,2973,1978,12/10/2024 1:49,12/10/2024 1:56,12/10/2024 2:27,San Francisco,Ottawa,6.77,completed,12.45
43665,3251,706,5/22/2021 12:53,5/22/2021 12:55,5/22/2021 13:18,Calgary,San Francisco,19.57,cancelled,56.97
43666,7763,1076,4/17/2022 19:03,4/17/2022 19:09,4/17/2022 19:54,New York,San Francisco,18.96,completed,50.98
43667,9253,1432,9/14/2022 8:08,9/14/2022 8:15,9/14/2022 8:35,Ottawa,Boston,20.43,completed,49.63
43668,3364,1491,6/2/2024 23:06,6/2/2024 23:11,6/2/2024 23:31,Montreal,Calgary,18.72,completed,48.59
43669,7713,772,5/22/2024 17:11,5/22/2024 17:16,5/22/2024 17:34,Boston,Ottawa,21.14,completed,50.85
43670,5630,1291,7/20/2022 17:40,7/20/2022 17:47,7/20/2022 18:30,Los Angeles,San Francisco,1.04,cancelled,8.09
43671,4311,451,12/3/2023 12:02,12/3/2023 12:13,12/3/2023 13:07,Calgary,Montreal,26.88,completed,77
43672,6691,1731,9/28/2021 11:07,9/28/2021 11:13,9/28/2021 12:08,Ottawa,Montreal,13.55,cancelled,38.51
43673,1853,1721,10/5/2024 15:22,10/5/2024 15:32,10/5/2024 15:42,Toronto,Boston,9,completed,27.01
43674,9902,1179,9/6/2024 16:01,9/6/2024 16:15,9/6/2024 17:11,Montreal,Los Angeles,20.71,completed,61
43675,6422,1053,1/24/2022 11:37,1/24/2022 11:47,1/24/2022 11:55,Los Angeles,Boston,19.97,completed,45.73
43676,870,219,4/27/2023 14:25,4/27/2023 14:38,4/27/2023 15:28,Los Angeles,Chicago,25,completed,72.15
43677,5301,453,10/3/2022 16:05,10/3/2022 16:10,10/3/2022 16:50,Vancouver,Boston,22.26,completed,64.92
43678,7013,1328,2/13/2023 6:48,2/13/2023 6:49,2/13/2023 7:26,San Francisco,Boston,2.76,completed,4.35
43679,2898,685,8/22/2021 20:21,8/22/2021 20:30,8/22/2021 20:39,San Francisco,Chicago,27.8,completed,75.51
43680,4199,1332,1/4/2022 12:52,1/4/2022 13:01,1/4/2022 13:51,San Francisco,Ottawa,26.01,completed,70.96
43681,2616,1241,4/9/2023 14:02,4/9/2023 14:13,4/9/2023 14:37,Montreal,Chicago,3.53,completed,18.21
43682,1489,1185,11/23/2021 19:11,11/23/2021 19:13,11/23/2021 20:07,Ottawa,Calgary,7.55,completed,27.27
43683,2139,1609,8/7/2022 17:05,8/7/2022 17:17,8/7/2022 17:48,Montreal,San Francisco,9.49,completed,23.18
43684,9002,1521,12/6/2024 9:03,12/6/2024 9:12,12/6/2024 9:53,New York,Calgary,21.71,cancelled,51.02
43685,8358,412,3/12/2024 10:25,3/12/2024 10:35,3/12/2024 11:25,Calgary,Ottawa,24.23,completed,63.7
43686,5043,1344,8/6/2022 0:44,8/6/2022 0:50,8/6/2022 1:50,New York,Ottawa,18.98,cancelled,53.07
43687,8873,595,12/7/2023 11:58,12/7/2023 12:06,12/7/2023 12:49,New York,New York,15.61,completed,40.05
43688,4462,1104,6/6/2022 4:03,6/6/2022 4:07,6/6/2022 4:33,New York,Chicago,27.06,completed,68.39
43689,8596,7,2/25/2023 4:01,2/25/2023 4:08,2/25/2023 4:31,Boston,Montreal,2.93,cancelled,5.79
43690,4351,100,10/30/2022 10:49,10/30/2022 10:59,10/30/2022 11:47,New York,Vancouver,20.3,completed,48.25
43691,8816,1217,12/16/2023 23:01,12/16/2023 23:08,12/16/2023 23:53,New York,Montreal,7.08,cancelled,27.65
43692,1103,638,5/15/2024 9:16,5/15/2024 9:17,5/15/2024 9:46,Montreal,Boston,11.64,completed,31.89
43693,1975,1923,10/6/2024 18:23,10/6/2024 18:37,10/6/2024 19:06,Ottawa,San Francisco,4.66,cancelled,11.24
43694,2009,646,11/28/2022 8:33,11/28/2022 8:45,11/28/2022 8:52,Toronto,Boston,13.73,cancelled,39.86
43695,9106,1314,5/25/2023 6:46,5/25/2023 7:01,5/25/2023 7:30,Los Angeles,Chicago,9.58,completed,20.98
43696,2525,924,10/28/2022 13:15,10/28/2022 13:28,10/28/2022 13:35,Vancouver,Ottawa,12.33,completed,33.03
43697,1742,1425,5/26/2023 9:27,5/26/2023 9:34,5/26/2023 9:47,New York,Calgary,2.91,completed,11.63
43698,7407,926,7/6/2021 8:32,7/6/2021 8:42,7/6/2021 9:09,Toronto,Toronto,5.7,completed,11.5
43699,8718,1071,3/20/2022 18:00,3/20/2022 18:02,3/20/2022 18:11,Boston,Boston,16.92,completed,40.32
43700,2680,1381,2/12/2024 2:36,2/12/2024 2:41,2/12/2024 3:38,Boston,Vancouver,7.41,completed,21.63
43701,8537,1319,4/8/2021 5:59,4/8/2021 6:14,4/8/2021 7:08,Calgary,Toronto,24.92,completed,60.48
43702,390,1941,4/15/2024 20:51,4/15/2024 20:58,4/15/2024 21:07,Chicago,New York,13.61,completed,37.58
43703,6113,684,4/20/2023 14:11,4/20/2023 14:22,4/20/2023 14:52,San Francisco,Vancouver,21.41,completed,50.39
43704,5981,115,7/28/2022 17:49,7/28/2022 18:00,7/28/2022 18:45,Calgary,Calgary,15.5,cancelled,36.53
43705,2687,1220,10/20/2022 12:22,10/20/2022 12:34,10/20/2022 12:40,Chicago,San Francisco,3.1,completed,4.31
43706,6454,144,2/9/2021 18:23,2/9/2021 18:35,2/9/2021 18:42,Montreal,Los Angeles,2.71,completed,7.29
43707,3533,160,5/20/2023 9:20,5/20/2023 9:29,5/20/2023 9:41,San Francisco,Calgary,22.57,completed,66.04
43708,7488,641,5/13/2022 14:45,5/13/2022 14:54,5/13/2022 15:28,Toronto,Calgary,1.34,cancelled,-1.57
43709,4114,244,7/11/2021 11:26,7/11/2021 11:41,7/11/2021 12:17,Vancouver,Los Angeles,8.3,cancelled,22.26
43710,1337,504,7/14/2024 14:30,7/14/2024 14:42,7/14/2024 14:56,Toronto,Chicago,10.9,completed,33.76
43711,5843,585,6/7/2023 7:17,6/7/2023 7:30,6/7/2023 8:29,Chicago,Los Angeles,27.63,cancelled,74.55
43712,6854,1176,12/30/2021 20:45,12/30/2021 20:57,12/30/2021 21:36,Los Angeles,Vancouver,2.31,completed,5.3
43713,4637,1477,9/14/2023 23:51,9/14/2023 23:55,9/15/2023 0:44,Toronto,Calgary,10.32,completed,21.42
43714,8964,37,7/5/2021 17:39,7/5/2021 17:44,7/5/2021 17:49,Toronto,Toronto,7.73,completed,14.37
43715,4,1569,4/20/2021 1:55,4/20/2021 1:58,4/20/2021 2:18,Chicago,Montreal,26.74,cancelled,71.06
43716,5283,1123,12/20/2024 17:22,12/20/2024 17:37,12/20/2024 18:26,San Francisco,Montreal,2.49,cancelled,10.51
43717,5286,1203,8/1/2021 3:19,8/1/2021 3:28,8/1/2021 3:35,Vancouver,Montreal,16.39,completed,37.94
43718,4322,637,4/3/2022 23:47,4/3/2022 23:48,4/4/2022 0:32,New York,Calgary,24.13,completed,55.62
43719,8276,1285,10/31/2023 3:47,10/31/2023 4:02,10/31/2023 4:53,Vancouver,Calgary,5.43,completed,22.29
43720,8615,561,7/7/2023 9:29,7/7/2023 9:36,7/7/2023 10:06,Boston,Chicago,14.33,cancelled,34.95
43721,8511,1336,9/15/2023 18:08,9/15/2023 18:15,9/15/2023 18:44,Calgary,Chicago,29.54,cancelled,79.53
43722,1995,1250,12/19/2023 23:35,12/19/2023 23:50,12/20/2023 0:21,Ottawa,Ottawa,22.94,completed,55.8
43723,2272,1519,7/12/2022 0:24,7/12/2022 0:33,7/12/2022 1:27,Ottawa,Los Angeles,6.65,cancelled,17.76
43724,5128,927,8/8/2022 22:36,8/8/2022 22:41,8/8/2022 23:34,Calgary,San Francisco,18.45,completed,44.94
43725,3352,665,6/14/2021 7:03,6/14/2021 7:18,6/14/2021 7:24,Los Angeles,Boston,13.15,completed,39.15
43726,6839,712,1/15/2021 15:14,1/15/2021 15:24,1/15/2021 16:05,Calgary,Toronto,19.04,completed,50.7
43727,7322,1747,1/6/2024 14:03,1/6/2024 14:14,1/6/2024 14:51,Chicago,New York,27.18,completed,74.2
43728,6145,84,10/21/2023 8:56,10/21/2023 9:01,10/21/2023 9:40,San Francisco,Los Angeles,7.96,completed,28.79
43729,6534,994,8/27/2024 14:30,8/27/2024 14:42,8/27/2024 14:59,Toronto,Calgary,10.01,cancelled,22.67
43730,1343,803,10/28/2023 16:15,10/28/2023 16:27,10/28/2023 17:02,New York,Ottawa,28.7,completed,71.68
43731,1909,217,7/1/2022 18:28,7/1/2022 18:33,7/1/2022 19:09,Los Angeles,Boston,21.26,cancelled,50.66
43732,8130,695,4/22/2024 17:49,4/22/2024 17:56,4/22/2024 18:24,Montreal,Montreal,28.09,completed,78.25
43733,3005,1645,11/18/2024 18:43,11/18/2024 18:45,11/18/2024 19:06,Boston,Vancouver,26.66,completed,75.01
43734,2980,1510,5/10/2022 16:30,5/10/2022 16:41,5/10/2022 17:04,Boston,Toronto,3.41,cancelled,10.48
43735,4519,567,9/28/2023 7:38,9/28/2023 7:50,9/28/2023 8:08,Boston,Toronto,9.57,completed,27.48
43736,8610,71,4/19/2022 6:28,4/19/2022 6:33,4/19/2022 7:30,Toronto,Toronto,2.81,completed,8.29
43737,828,567,7/13/2022 21:02,7/13/2022 21:03,7/13/2022 21:20,Montreal,Boston,2.76,cancelled,2.59
43738,2147,1330,6/26/2022 6:17,6/26/2022 6:20,6/26/2022 6:52,Toronto,Toronto,17.31,completed,46.7
43739,2909,1042,1/8/2024 10:32,1/8/2024 10:36,1/8/2024 11:33,Vancouver,Ottawa,4.83,cancelled,16.86
43740,7310,1623,9/27/2021 19:44,9/27/2021 19:57,9/27/2021 20:27,Toronto,New York,23.69,cancelled,67.64
43741,5782,833,9/27/2023 11:31,9/27/2023 11:37,9/27/2023 11:47,Calgary,San Francisco,21.96,completed,52.14
43742,73,587,3/18/2023 1:58,3/18/2023 2:10,3/18/2023 2:28,New York,Montreal,5.91,completed,13.07
43743,8475,553,11/28/2024 7:05,11/28/2024 7:13,11/28/2024 8:05,Los Angeles,Vancouver,17.03,completed,41.41
43744,5476,761,7/10/2022 11:52,7/10/2022 11:58,7/10/2022 12:55,Ottawa,Toronto,14.07,completed,42.87
43745,2398,61,4/11/2023 17:37,4/11/2023 17:47,4/11/2023 18:10,Chicago,Ottawa,5.29,completed,15.26
43746,7598,1568,12/11/2023 13:27,12/11/2023 13:37,12/11/2023 14:35,Montreal,Toronto,6.99,completed,18.87
43747,5978,869,7/28/2021 3:21,7/28/2021 3:32,7/28/2021 3:42,Vancouver,Chicago,9.08,cancelled,23
43748,2751,1036,2/27/2024 8:19,2/27/2024 8:31,2/27/2024 8:52,Toronto,Los Angeles,15.23,completed,36.45
43749,3357,1578,6/15/2021 13:26,6/15/2021 13:28,6/15/2021 13:33,San Francisco,Boston,3.37,cancelled,16.34
43750,9063,137,3/10/2021 19:06,3/10/2021 19:13,3/10/2021 20:05,New York,Calgary,9.14,completed,22.72
43751,7028,570,5/15/2021 4:40,5/15/2021 4:45,5/15/2021 5:14,San Francisco,Los Angeles,23.53,completed,66.01
43752,3339,1670,7/26/2021 2:37,7/26/2021 2:39,7/26/2021 3:19,Montreal,San Francisco,6.22,completed,23.88
43753,5636,41,8/12/2021 9:46,8/12/2021 9:55,8/12/2021 10:07,San Francisco,Vancouver,9.29,cancelled,20.26
43754,3395,1999,6/16/2022 18:38,6/16/2022 18:41,6/16/2022 19:00,Montreal,San Francisco,19.32,completed,48.11
43755,1998,1505,3/17/2023 18:52,3/17/2023 19:06,3/17/2023 19:43,New York,New York,25.17,completed,61.2
43756,8468,501,9/5/2021 10:17,9/5/2021 10:26,9/5/2021 11:16,Montreal,Vancouver,28.42,completed,79.24
43757,9236,1210,4/19/2022 3:34,4/19/2022 3:48,4/19/2022 4:39,Toronto,Montreal,27.44,completed,69.8
43758,9894,1112,9/1/2021 4:57,9/1/2021 5:12,9/1/2021 5:39,San Francisco,Boston,17.03,completed,38.39
43759,7592,384,9/6/2022 13:50,9/6/2022 14:02,9/6/2022 14:14,Ottawa,New York,2.96,completed,8.88
43760,3218,1946,1/20/2024 7:36,1/20/2024 7:49,1/20/2024 8:27,New York,New York,19.99,completed,49.55
43761,1049,1298,9/9/2023 6:35,9/9/2023 6:49,9/9/2023 7:05,Vancouver,Los Angeles,12.82,completed,32.83
43762,5370,1154,10/28/2021 20:41,10/28/2021 20:42,10/28/2021 20:59,Chicago,New York,4.7,completed,9.71
43763,8189,1500,11/11/2022 23:12,11/11/2022 23:15,11/12/2022 0:02,New York,Vancouver,8.9,completed,28.52
43764,348,596,5/6/2022 3:08,5/6/2022 3:21,5/6/2022 3:44,Vancouver,Chicago,22.06,cancelled,56.29
43765,3374,226,10/30/2021 9:56,10/30/2021 10:05,10/30/2021 10:33,New York,Chicago,4.03,cancelled,13.82
43766,341,1689,6/29/2023 11:24,6/29/2023 11:39,6/29/2023 12:03,Vancouver,Montreal,29.99,completed,83.09
43767,6621,1068,8/17/2021 21:42,8/17/2021 21:52,8/17/2021 22:42,Vancouver,Vancouver,25.94,complted,74.61
43768,6632,1212,9/15/2022 6:22,9/15/2022 6:34,9/15/2022 6:48,Montreal,Montreal,29.76,cancelled,73.31
43769,8162,255,12/29/2023 12:40,12/29/2023 12:48,12/29/2023 13:43,Ottawa,Los Angeles,13.8,cancelled,35.48
43770,6229,232,8/30/2022 6:24,8/30/2022 6:26,8/30/2022 6:57,Ottawa,Vancouver,27.63,completed,77.07
43771,5276,1536,9/27/2021 17:21,9/27/2021 17:32,9/27/2021 18:22,Boston,Toronto,22.96,completed,56.49
43772,652,1492,10/10/2024 15:12,10/10/2024 15:23,10/10/2024 16:04,Boston,Toronto,21.39,completed,51.25
43773,4077,1542,12/9/2023 12:44,12/9/2023 12:58,12/9/2023 13:33,Ottawa,Calgary,1.87,completed,4.36
43774,5967,1215,3/23/2021 23:31,3/23/2021 23:36,3/24/2021 0:22,New York,Calgary,26.91,completed,72.56
43775,988,1048,11/11/2023 1:47,11/11/2023 1:57,11/11/2023 2:47,Calgary,Toronto,24.11,completed,59.21
